Track_num,Section_id,Symmetry_id,radius,Curve_direction,Curve_degree,Cant,length,Track_segment,length,Track_id,Start_location,End_location
4,2451,,3493,1,0.5,7,1371.018,57,346.246,PENN_4,36973.766,37320.012
4,2452,,,,0,,7092.884,58,3747.636,PENN_4,37320.012,41067.648
4,2453,,,,0,,238.037,60,1371.018,PENN_4,41067.648,42438.666
4,2454,,5821,1,0.3,7,707.113,59,7092.884,PENN_4,42438.666,49531.55
4,2455,,3493,1,0.5,7,1531.441,61,238.037,PENN_4,50238.663,50476.7
4,2456,,,,0,,15299.999,62,707.113,PENN_4,49531.55,50238.663
4,2457,,,,0,,8117.208,64,1531.441,PENN_4,50476.7,52008.141
4,2458,,4366,1,0.4,7,1421.137,63,15299.999,PENN_4,52008.141,67308.14
4,2459,,5821,1,0.3,7,898.1,65,8117.208,PENN_4,68729.277,76846.485
4,2460,,,,0,,848.903,66,1421.137,PENN_4,67308.14,68729.277
4,2461,,,,0,,1439.924,68,898.1,PENN_4,76846.485,77744.585
4,2462,,2495,1,0.7,7,435.553,67,848.903,PENN_4,77744.585,78593.488
4,2463,,1746,1,1,7,1480.198,69,1439.924,PENN_4,79029.041,80468.965
4,2464,,,,0,,1432.454,74,435.553,PENN_4,78593.488,79029.041
4,2465,,4158,1,0.42,7,567.848,73,1480.198,PENN_4,80468.965,81949.163
4,2466,,2328,1,0.75,7,813.02,75,1432.454,PENN_4,84157.301,85589.755
4,2467,,,,0,,341.348,76,567.848,PENN_4,83589.453,84157.301
4,2468,,,,0,,789.226,80,813.02,PENN_4,85589.755,86402.775
4,2469,,2425,1,0.72,7,639.895,79,341.348,PENN_4,86402.775,86744.123
4,2470,,3493,1,0.5,7,2134.568,82,789.226,PENN_4,91249.004,92038.23
4,2471,,,,0,,744.906,83,639.895,PENN_4,90609.109,91249.004
4,2472,,1364,1,1.28,7,954.002,86,2134.568,PENN_4,93789.348,95923.916
2,2473,,873,1,2,7,1010.763,2,744.906,PENN_4,95923.916,96668.822
2,2474,,,,0,,2753.746,3,954.002,PENN_4,98936.982,99890.984
1,2475,,,,0,,656.732,6,1010.763,NJ_2,4050.684,5061.447
1,2476,,,,0,,398.543,0,2753.746,NJ_2,5061.447,7815.193
8,2477,,,,0,,645.469,0,656.732,WIL_1,4375.577,5032.309
1F,2478,,,,0,,336.01,,398.543,NJ_1,0,398.543
4,2479,,,,0,,2559.158,87,645.469,STA_TH_8,0,645.469
2,2481,,,,0,,3652.36,1,2559.158,PENN_4,99890.984,102450.142
1,2483,,873,1,2,7,1005.662,2,3652.36,NJ_2,398.324,4050.684
1,2484,,,,0,,671.792,3,3651.958,NJ_1,398.543,4050.501
3,2485,,,,0,,2076.127,0,1005.662,NJ_1,4050.501,5056.163
1,2486,,,,0,,2035.273,4,671.792,NJ_1,5056.163,5727.955
4,2487,,,,0,,783.101,0,2076.127,JC_3,0,2076.127
1,2488,,3175,1,0.55,7,285.871,,2035.273,NJ_1,5727.955,7763.228
A,2489,,,,0,,658.306,,783.101,JC_4,0,783.101
4,2492,,8731,1,0.2,7,497.906,71,809.158,NWK_1,2703.477,3512.635
4,2493,,,,0,,352.927,70,347.183,PENN_1,0,347.183
4,2494,,,,0,,789.457,72,497.906,PENN_4,82302.09,82799.996
4,2495,,,,0,,3666.139,78,352.927,PENN_4,81949.163,82302.09
4,2496,,2328,1,0.75,7,198.847,77,789.457,PENN_4,82799.996,83589.453
4,2497,,9702,1,0.18,7,206.049,84,3666.139,PENN_4,86942.97,90609.109
4,2498,,,,0,,2062.111,85,198.847,PENN_4,86744.123,86942.97
4,2499,,4061,1,0.43,7,791.78,88,206.049,PENN_4,96668.822,96874.871
4,2500,,,,0,,443.042,91,2062.111,PENN_4,96874.871,98936.982
4,2501,,2104,1,0.83,7,558.891,93,791.78,PENN_4,102450.142,103241.922
4,2502,,,,0,,1055.578,94,443.042,PENN_4,106121.676,106564.718
4,2503,,2183,1,0.8,7,657.512,95,558.891,PENN_4,107177.488,107736.379
4,2504,,,,0,,168.702,96,1055.578,PENN_4,107736.379,108791.957
4,2505,,4366,1,0.4,7,375.509,97,657.512,PENN_4,108791.957,109449.469
4,2506,,,,0,,1331.715,100,168.702,PENN_4,109449.469,109618.171
4,2507,,1746,1,1,7,311.234,98,375.509,PENN_4,109618.171,109993.68
4,2508,,8731,1,0.2,7,298.52,99,1331.715,PENN_4,110603.434,111935.149
4,2509,,4720,1,0.37,7,779.658,101,311.234,PENN_4,109993.68,110304.914
4,2510,,,,0,,801.293,102,298.52,PENN_4,110304.914,110603.434
4,2511,,2054,1,0.85,7,651.828,104,779.658,PENN_4,111935.149,112714.807
4,2512,,2817,1,0.62,7,521.33,103,801.293,PENN_4,112714.807,113516.1
4,2513,,,,0,,2022.503,110,651.828,PENN_4,114037.43,114689.258
4,2514,,672,1,2.6,7,652.714,112,521.33,PENN_4,113516.1,114037.43
4,2515,,4366,1,0.4,7,885.796,111,2022.503,PENN_4,117848.317,119870.82
4,2516,,970,1,1.8,7,323.799,114,652.714,PENN_4,120756.616,121409.33
4,2517,,873,1,2,7,293.445,116,885.796,PENN_4,119870.82,120756.616
4,2518,,,,0,,325.311,,323.799,PENN_4,122875.763,123199.562
4,2519,,1343,1,1.3,7,423.266,,293.445,PENN_4,123707.029,124000.474
4,2523,,336,1,5.2,7,465.257,,733.25,PENN_4,125719.923,126453.173
4,2524,,,,0,,282.512,,528.388,PENN_4,125191.535,125719.923
4,2531,,,,0,,100.61,,734.908,STA_TH_7,0,734.908
1,2534,,1397,1,1.25,7,348.861,31,348.567,PENN_4,25438.511,25787.078
1,2535,,,,0,,195.967,1,344.798,PENN_2,27284.627,27629.425
2,2536,,,,0,,195.967,1,348.861,PENN_1,24003.106,24351.967
3,2537,,,,0,,195.967,1,195.967,FJA_1,584.523,780.49
4,2538,,,,0,,195.967,1,195.967,FJA_2,584.476,780.443
1,2539,,900,1,1.94,7,584.523,0,195.967,FJA_3,584.736,780.703
1,2540,,900,1,1.94,7,715.262,,195.967,FJA_4,584.232,780.199
1,2541,,1098,1,1.59,7,1019.586,,584.523,FJA_1,0,584.523
S,2609,,,,0,,10.249,,149.803,STA_DCU_1,173.417,323.22
2,2665,,624,1,2.8,7,607.793,221,364.719,BEL_1,4405.801,4770.52
3,2667,,624,1,2.8,7,666.978,221,607.793,SO_2,213865.546,214473.339
2,2669,,1746,1,1,7,834.75,219,666.978,SO_3,213702.775,214369.753
3,2670,,,,0,,1462.713,220,1517.424,SO_2,212348.122,213865.546
2,2671,,,,0,,4049.816,218,834.75,SO_2,211513.372,212348.122
3,2672,,1746,1,1,7,836.36,219,1462.713,SO_3,212240.062,213702.775
2,2673,,2910,1,0.6,7,1024.241,217,4049.816,SO_2,207463.556,211513.372
3,2674,,,,0,,4049.93,218,836.36,SO_3,211403.702,212240.062
3,2675,,2183,1,0.8,7,1465.372,216,1024.241,SO_2,206439.315,207463.556
2,2676,,,,0,,466.664,215,4049.93,SO_3,207353.772,211403.702
2,2677,,2183,1,0.8,7,1468.221,216,1465.372,SO_3,204865.682,206331.054
3,2678,,2910,1,0.6,7,1022.718,217,466.664,SO_2,204504.43,204971.094
2,2679,,5821,1,0.3,7,331.334,214,1468.221,SO_2,204971.094,206439.315
3,2680,,,,0,,466.727,215,1022.718,SO_3,206331.054,207353.772
3,2681,,1838,1,0.95,7,346.529,213,331.334,SO_2,204173.096,204504.43
2,2682,,,,0,,1349.309,212,466.727,SO_3,204398.955,204865.682
1,2683,,1746,1,1,7,366.299,60,346.529,SO_3,203699.835,204046.364
2,2684,,1746,1,1,7,366.886,213,1349.309,SO_2,202456.901,203806.21
3,2685,,5821,1,0.3,7,352.591,214,366.299,SO_1,48960.067,49326.366
1,2686,,5821,1,0.3,7,194.013,,366.886,SO_2,203806.21,204173.096
1,2687,,,,0,,1349.105,59,352.591,SO_3,204046.364,204398.955
2,2689,,4366,1,0.4,7,640.318,211,1349.105,SO_1,47610.962,48960.067
3,2690,,,,0,,1349.518,212,641.062,SO_1,46969.9,47610.962
1,2691,,,,0,,577.885,57,640.318,SO_2,201816.583,202456.901
2,2692,,,,0,,577.789,210,1349.518,SO_3,202350.317,203699.835
3,2693,,4366,1,0.4,7,639.578,211,577.885,SO_1,46392.015,46969.9
1,2694,,1663,1,1.05,7,499.235,56,577.789,SO_2,201238.794,201816.583
2,2695,,1588,1,1.1,7,497.68,209,639.578,SO_3,201710.739,202350.317
3,2696,,,,0,,577.96,210,499.235,SO_1,45892.78,46392.015
1,2697,,,,0,,692.563,55,497.68,SO_2,200741.114,201238.794
2,2698,,,,0,,692.513,208,577.96,SO_3,201132.779,201710.739
3,2699,,1455,1,1.2,7,496.217,209,692.563,SO_1,45200.217,45892.78
1,2700,,1746,1,1,7,487.991,54,692.513,SO_2,200048.601,200741.114
2,2701,,1746,1,1,7,489.015,207,496.217,SO_3,200636.562,201132.779
3,2702,,,,0,,692.489,208,487.991,SO_1,44712.226,45200.217
1,2703,,,,0,,635.521,53,489.015,SO_2,199559.586,200048.601
2,2704,,,,0,,635.638,206,692.489,SO_3,199944.073,200636.562
3,2705,,1746,1,1,7,489.663,207,635.521,SO_1,44076.705,44712.226
1,2706,,1746,1,1,7,529.075,52,635.638,SO_2,198923.948,199559.586
2,2707,,1746,1,1,7,530.183,205,489.663,SO_3,199454.41,199944.073
3,2708,,,,0,,635.777,206,529.075,SO_1,43547.63,44076.705
1,2709,,,,0,,5141.547,51,530.183,SO_2,198393.765,198923.948
2,2710,,,,0,,5141.551,204,635.777,SO_3,198818.633,199454.41
3,2711,,1746,1,1,7,531.278,205,5141.547,SO_1,38406.083,43547.63
1,2712,,5821,1,0.3,7,174.405,50,5141.551,SO_2,193252.214,198393.765
2,2713,,4989,1,0.35,7,174.268,203,531.278,SO_3,198287.355,198818.633
3,2714,,,,0,,5141.563,204,174.405,SO_1,38231.678,38406.083
1,2715,,,,0,,2721.782,49,174.268,SO_2,193077.946,193252.214
2,2716,,,,0,,2722.127,202,5141.563,SO_3,193145.792,198287.355
3,2717,,4366,1,0.4,7,174.156,203,2721.782,SO_1,35509.896,38231.678
1,2718,,1746,1,1,7,365.023,48,2722.127,SO_2,190355.819,193077.946
2,2719,,2054,1,0.85,7,364.122,201,174.156,SO_3,192971.636,193145.792
3,2720,,,,0,,2722.409,202,365.023,SO_1,35144.873,35509.896
1,2721,,,,0,,546.277,47,364.122,SO_2,189991.697,190355.819
2,2722,,,,0,,546.05,200,2722.409,SO_3,190249.227,192971.636
3,2723,,1940,1,0.9,7,363.394,201,546.277,SO_1,34598.596,35144.873
1,2724,,3493,1,0.5,7,902.444,46,546.05,SO_2,189445.647,189991.697
2,2725,,3881,1,0.45,7,901.216,199,363.394,SO_3,189885.833,190249.227
3,2726,,,,0,,545.856,200,902.444,SO_1,33696.152,34598.596
1,2727,,,,0,,1188.402,45,901.216,SO_2,188544.431,189445.647
2,2728,,,,0,,1188.722,198,545.856,SO_3,189339.977,189885.833
3,2729,,3493,1,0.5,7,900.011,199,1188.402,SO_1,32507.75,33696.152
1,2730,,2183,1,0.8,7,490.64,44,1188.722,SO_2,187355.709,188544.431
2,2731,,1838,1,0.95,7,490.813,197,900.011,SO_3,188439.966,189339.977
3,2732,,,,0,,1189.049,198,490.64,SO_1,32017.11,32507.75
1,2733,,,,0,,501.605,43,490.813,SO_2,186864.896,187355.709
2,2734,,,,0,,501.669,196,1189.049,SO_3,187250.917,188439.966
3,2735,,2183,1,0.8,7,491.004,197,501.605,SO_1,31515.505,32017.11
1,2736,,2910,1,0.6,7,216.276,42,501.669,SO_2,186363.227,186864.896
2,2737,,2687,1,0.65,7,216.737,195,491.004,SO_3,186759.913,187250.917
3,2738,,,,0,,501.738,196,216.276,SO_1,31299.229,31515.505
1,2739,,,,0,,283.263,41,216.737,SO_2,186146.49,186363.227
2,2740,,,,0,,283.457,194,501.738,SO_3,186258.175,186759.913
3,2741,,2495,1,0.7,7,217.186,195,283.263,SO_1,31015.966,31299.229
1,2742,,1091,1,1.6,7,1396.49,40,283.457,SO_2,185863.033,186146.49
2,2743,,1940,1,0.9,7,1378.384,193,217.186,SO_3,186040.989,186258.175
3,2744,,,,0,,283.705,194,1396.49,SO_1,29619.476,31015.966
1,2745,,,,0,,66.657,39,1378.384,SO_2,184484.649,185863.033
2,2746,,,,0,,67.111,192,283.705,SO_3,185757.284,186040.989
3,2747,,1940,1,0.9,7,1376.065,193,66.657,SO_1,29552.819,29619.476
1,2748,,1746,1,1,7,457.433,38,67.111,SO_2,184417.538,184484.649
2,2749,,1940,1,0.9,7,458.403,191,1376.065,SO_3,184381.219,185757.284
3,2750,,,,0,,67.368,192,457.433,SO_1,29095.386,29552.819
1,2751,,,,0,,999.236,37,458.403,SO_2,183959.135,184417.538
2,2752,,,,0,,998.863,190,67.368,SO_3,184313.851,184381.219
3,2753,,1940,1,0.9,7,459.31,191,999.236,SO_1,28096.15,29095.386
1,2754,,1746,1,1,7,678.427,36,998.863,SO_2,182960.272,183959.135
2,2755,,1838,1,0.95,7,679.881,189,459.31,SO_3,183854.541,184313.851
3,2756,,,,0,,998.447,190,678.427,SO_1,27417.723,28096.15
1,2757,,,,0,,1263.023,35,679.881,SO_2,182280.391,182960.272
2,2758,,,,0,,1262.961,188,998.447,SO_3,182856.094,183854.541
3,2759,,2054,1,0.85,7,681.402,189,1263.023,SO_1,26154.7,27417.723
1,2760,,1746,1,1,7,907.082,34,1262.961,SO_2,181017.43,182280.391
2,2761,,2054,1,0.85,7,904.294,187,681.402,SO_3,182174.692,182856.094
3,2762,,,,0,,1263.073,188,907.082,SO_1,25247.618,26154.7
1,2763,,,,0,,607.638,33,904.294,SO_2,180113.136,181017.43
2,2764,,,,0,,599.952,186,1263.073,SO_3,180911.619,182174.692
3,2765,,1746,1,1,7,902.7,187,607.638,SO_1,24639.98,25247.618
1,2766,,1746,1,1,7,473.857,32,599.952,SO_2,179513.184,180113.136
2,2767,,1940,1,0.9,7,480.351,185,902.7,SO_3,180008.919,180911.619
3,2768,,,,0,,599.866,186,473.857,SO_1,24166.123,24639.98
1,2769,,,,0,,3105.291,31,480.351,SO_2,179032.833,179513.184
2,2770,,,,0,,3105.404,184,599.866,SO_3,179409.053,180008.919
3,2771,,1940,1,0.9,7,479.522,185,3105.291,SO_1,21060.832,24166.123
1,2772,,1746,1,1,7,841.792,30,3105.404,SO_2,175927.429,179032.833
2,2773,,2054,1,0.85,7,839.731,183,479.522,SO_3,178929.531,179409.053
3,2774,,,,0,,3105.541,184,841.792,SO_1,20219.04,21060.832
1,2775,,,,0,,435.1,29,839.731,SO_2,175087.698,175927.429
2,2776,,,,0,,435.433,182,3105.541,SO_3,175823.99,178929.531
3,2777,,1746,1,1,7,837.84,183,435.1,SO_1,19783.94,20219.04
1,2778,,1746,1,1,7,495.798,28,435.433,SO_2,174652.265,175087.698
2,2779,,1940,1,0.9,7,496.836,181,837.84,SO_3,174986.15,175823.99
3,2780,,,,0,,435.686,182,495.798,SO_1,19288.142,19783.94
1,2781,,,,0,,1094.426,27,496.836,SO_2,174155.429,174652.265
2,2782,,,,0,,2618.939,180,435.686,SO_3,174550.464,174986.15
3,2783,,2054,1,0.85,7,497.482,181,1094.426,SO_1,18193.716,19288.142
1,2784,,,,0,,149.929,26,2618.939,SO_2,171536.49,174155.429
1,2785,,,,0,,1222.797,24,497.482,SO_3,174052.982,174550.464
1,2786,,,,0,,151.757,25,149.929,SO_1,18043.787,18193.716
2,2787,,3175,1,0.55,7,671.06,179,1222.797,SO_1,16669.233,17892.03
1,2788,,4366,1,0.4,7,670.314,23,151.757,SO_1,17892.03,18043.787
3,2789,,,,0,,2619.019,180,671.06,SO_2,170865.43,171536.49
2,2790,,,,0,,1902.128,178,670.314,SO_1,15998.919,16669.233
1,2791,,,,0,,1902.532,22,2619.019,SO_3,171433.963,174052.982
3,2792,,3493,1,0.5,7,671.83,179,1902.128,SO_2,168963.302,170865.43
2,2793,,1164,1,1.5,7,723.071,177,1902.532,SO_1,14096.387,15998.919
1,2794,,1091,1,1.6,7,724.727,21,671.83,SO_3,170762.133,171433.963
3,2795,,,,0,,1901.749,178,723.071,SO_2,168240.231,168963.302
2,2796,,,,0,,731.603,176,724.727,SO_1,13371.66,14096.387
1,2797,,,,0,,731.372,20,1901.749,SO_3,168860.384,170762.133
3,2798,,1091,1,1.6,7,721.419,177,731.603,SO_2,167508.628,168240.231
2,2799,,1746,1,1,7,941.135,175,731.372,SO_1,12640.288,13371.66
1,2800,,1746,1,1,7,939.262,19,721.419,SO_3,168138.965,168860.384
3,2801,,,,0,,731.829,176,941.135,SO_2,166567.493,167508.628
2,2802,,,,0,,1020.615,174,939.262,SO_1,11701.026,12640.288
3,2803,,1746,1,1,7,943.08,175,731.829,SO_3,167407.136,168138.965
1,2804,,,,0,,1020.811,18,1020.615,SO_2,165546.878,166567.493
A,2805,,,,0,,662.373,,943.08,SO_3,166464.056,167407.136
2,2806,,3493,1,0.5,7,563.011,173,1020.811,SO_1,10680.215,11701.026
3,2808,,,,0,,1020.416,174,563.011,SO_2,164983.867,165546.878
2,2809,,,,0,,400.185,172,568.83,SO_1,10111.385,10680.215
1,2810,,,,0,,395.154,16,1020.416,SO_3,165443.64,166464.056
3,2811,,3175,1,0.55,7,561.765,173,400.185,SO_2,164583.682,164983.867
2,2812,,1746,1,1,7,495.844,171,395.154,SO_1,9716.231,10111.385
1,2813,,1746,1,1,7,494.672,15,561.765,SO_3,164881.875,165443.64
3,2814,,,,0,,399.777,172,495.844,SO_2,164087.838,164583.682
2,2815,,,,0,,314.836,170,494.672,SO_1,9221.559,9716.231
1,2816,,,,0,,315.291,14,399.777,SO_3,164482.098,164881.875
3,2817,,1746,1,1,7,497.894,171,314.836,SO_2,163773.002,164087.838
2,2818,,1519,1,1.15,7,313.482,169,315.291,SO_1,8906.268,9221.559
1,2819,,1746,1,1,7,313.47,13,497.894,SO_3,163984.204,164482.098
3,2820,,,,0,,314.377,170,313.482,SO_2,163459.52,163773.002
2,2821,,,,0,,786.795,168,313.47,SO_1,8592.798,8906.268
1,2822,,,,0,,787.022,12,314.377,SO_3,163669.827,163984.204
3,2823,,1519,1,1.15,7,313.5,169,786.795,SO_2,162672.725,163459.52
A,2824,,8731,1,0.2,7,259.128,,787.022,SO_1,7805.776,8592.798
2,2825,,8731,1,0.2,7,258.794,167,313.5,SO_3,163356.327,163669.827
3,2827,,,,0,,786.579,168,258.794,SO_2,162413.931,162672.725
A,2828,,,,0,,1175.79,,258.955,SO_1,7546.821,7805.776
2,2829,,,,0,,1175.548,166,786.579,SO_3,162569.748,163356.327
3,2831,,5821,1,0.3,7,258.622,167,1175.548,SO_2,161238.383,162413.931
A,2832,,1505,1,1.16,7,1124.031,,1175.669,SO_1,6371.152,7546.821
2,2833,,1746,1,1,7,1128.52,165,258.622,SO_3,162311.126,162569.748
3,2835,,,,0,,1175.438,166,1128.52,SO_2,160109.863,161238.383
A,2836,,,,0,,1766.555,,1126.275,SO_1,5244.877,6371.152
2,2837,,,,0,,1766.257,164,1175.438,SO_3,161135.688,162311.126
3,2839,,1746,1,1,7,1130.762,165,1766.257,SO_2,158343.606,160109.863
A,2840,,8731,1,0.2,7,80.903,,1766.401,SO_1,3478.476,5244.877
2,2841,,8731,1,0.2,7,66.793,163,1130.762,SO_3,160004.926,161135.688
3,2843,,,,0,,1766.104,164,66.793,SO_2,158276.813,158343.606
A,2844,,,,0,,391.007,,73.375,SO_1,3405.101,3478.476
2,2845,,,,0,,405.293,162,1766.104,SO_3,158238.822,160004.926
3,2847,,8731,1,0.2,7,60.798,163,405.293,SO_2,157871.52,158276.813
A,2848,,1364,1,1.28,7,184.387,,398.619,SO_1,3006.482,3405.101
2,2849,,1588,1,1.1,7,183.118,161,60.798,SO_3,158178.024,158238.822
3,2851,,,,0,,411.38,162,183.118,SO_2,157688.402,157871.52
A,2852,,,,0,,195.444,,183.748,SO_1,2822.734,3006.482
2,2853,,,,0,,195.451,160,411.38,SO_3,157766.644,158178.024
3,2855,,970,1,1.8,7,182.481,161,195.451,SO_2,157492.951,157688.402
A,2856,,840,1,2.08,7,356.13,,195.46,SO_1,2627.274,2822.734
2,2857,,873,1,2,7,358.953,159,182.481,SO_3,157584.163,157766.644
3,2859,,,,0,,195.467,160,358.953,SO_2,157133.998,157492.951
A,2860,,,,0,,1282.16,,357.49,SO_1,2269.784,2627.274
2,2861,,,,0,,1282.451,157,195.467,SO_3,157388.696,157584.163
3,2863,,1164,1,1.5,7,278.631,158,1282.451,SO_2,155574.154,156856.605
A,2864,,647,1,2.7,7,653.163,,1282.159,SO_1,711.455,1993.614
2,2865,,472,1,3.7,7,706.585,156,278.631,SO_3,156749.639,157028.27
3,2867,,,,0,,1282.583,157,706.585,SO_2,154867.569,155574.154
2,2868,,,,0,,67.793,155,711.455,SO_1,0,711.455
3,2869,,349,1,5,7,689.652,156,1282.583,SO_3,155467.056,156749.639
2,2870,,336,1,5.2,7,704.598,154,67.793,SO_2,154799.776,154867.569
3,2871,,,,0,,80.881,155,689.652,SO_3,154777.404,155467.056
2,2872,,8731,1,0.2,7,78.882,153,704.598,SO_2,154095.178,154799.776
3,2873,,349,1,5,7,710.907,154,80.881,SO_3,154696.523,154777.404
2,2874,,8731,1,0.2,7,114.414,152,78.882,SO_2,154016.296,154095.178
3,2875,,5821,1,0.3,7,98.335,153,710.907,SO_3,153985.616,154696.523
2,2876,,,,0,,558.999,151,114.414,SO_2,153901.882,154016.296
3,2877,,5821,1,0.3,7,94.915,152,98.335,SO_3,153887.281,153985.616
2,2878,,249,1,7,7,203.208,150,558.999,SO_2,153342.883,153901.882
3,2879,,,,0,,558.959,151,94.915,SO_3,153792.366,153887.281
2,2880,,,,0,,1052.786,149,203.208,SO_2,153139.675,153342.883
3,2881,,233,1,7.5,7,199.699,150,558.959,SO_3,153233.407,153792.366
2,2882,,349,1,5,7,119.337,148,1052.786,SO_2,152086.889,153139.675
3,2883,,,,0,,1053.445,149,199.699,SO_3,153033.708,153233.407
2,2884,,,,0,,146.367,144,119.337,SO_2,151967.552,152086.889
3,2885,,1455,1,1.2,7,103.618,145,1053.445,SO_3,151980.263,153033.708
2,2886,,5821,1,0.3,7,81.932,113,146.367,SO_2,151366.586,151512.953
1,2887,,,,0,,1001.349,,103.618,SO_3,151399.58,151503.198
1,2888,,,,0,,1036.735,24,81.932,SO_2,125282.639,125364.571
3,2890,,873,1,2,7,140.293,139,1036.735,MID_1,24061.022,25097.757
2,2891,,,,0,,1036.929,137,144.88,SO_2,150376.688,150521.568
1,2892,,364,1,4.8,7,526.748,23,140.293,SO_3,150265.851,150406.144
3,2893,,,,0,,1029.074,138,1036.929,SO_2,149339.759,150376.688
2,2894,,364,1,4.8,7,530.157,136,526.748,MID_1,23534.274,24061.022
1,2895,,,,0,,178.614,22,1029.074,SO_3,149236.777,150265.851
3,2896,,397,1,4.4,7,536.572,137,530.157,SO_2,148809.602,149339.759
2,2897,,,,0,,179.329,135,178.614,MID_1,23355.66,23534.274
A,2898,,437,1,4,7,500.492,,536.572,SO_3,148700.205,149236.777
3,2899,,,,0,,179.425,136,179.329,SO_2,148630.273,148809.602
2,2901,,416,1,4.2,7,493.651,134,179.425,SO_3,148520.78,148700.205
A,2902,,,,0,,1046.785,21,497.015,MID_1,22858.645,23355.66
1,2903,,,,0,,1047.129,20,493.651,SO_2,148136.622,148630.273
3,2904,,416,1,4.2,7,490.006,135,1046.785,MID_A,22070.792,23117.577
2,2905,,,,0,,1047.566,133,1047.129,MID_1,21811.516,22858.645
A,2906,,873,1,2,7,521.675,20,490.006,SO_3,148030.774,148520.78
1,2907,,873,1,2,7,523.763,19,1047.566,SO_2,147089.056,148136.622
3,2908,,,,0,,1047.95,134,521.675,MID_A,21549.117,22070.792
2,2909,,873,1,2,7,525.837,132,523.763,MID_1,21287.753,21811.516
A,2910,,,,0,,744.562,19,1047.95,SO_3,146982.824,148030.774
1,2911,,,,0,,746.859,18,525.837,SO_2,146563.219,147089.056
3,2912,,873,1,2,7,527.934,133,744.562,MID_A,20804.555,21549.117
2,2913,,,,0,,749.171,131,746.859,MID_1,20540.894,21287.753
A,2914,,873,1,2,7,650.113,18,527.934,SO_3,146454.89,146982.824
1,2915,,873,1,2,7,636.998,17,749.171,SO_2,145814.048,146563.219
3,2916,,,,0,,751.459,132,650.113,MID_A,20154.442,20804.555
2,2917,,873,1,2,7,631.959,130,636.998,MID_1,19903.896,20540.894
A,2918,,,,0,,312.217,17,751.459,SO_3,145703.431,146454.89
1,2919,,2910,1,0.6,7,319.88,16,631.959,SO_2,145182.089,145814.048
3,2920,,873,1,2,7,626.927,131,312.217,MID_A,19842.225,20154.442
2,2921,,1746,1,1,7,318.498,129,319.88,MID_1,19584.016,19903.896
A,2922,,,,0,,985.734,16,626.927,SO_3,145076.504,145703.431
1,2923,,,,0,,986.092,15,318.498,SO_2,144863.591,145182.089
3,2924,,1746,1,1,7,318.994,130,985.734,MID_A,18856.491,19842.225
2,2925,,,,0,,987.308,128,986.092,MID_1,18597.924,19584.016
A,2926,,2910,1,0.6,7,1693.075,15,318.994,SO_3,144757.51,145076.504
1,2927,,2910,1,0.6,7,1692.095,14,987.308,SO_2,143876.283,144863.591
3,2928,,,,0,,986.745,129,1693.075,MID_A,17163.416,18856.491
2,2929,,2910,1,0.6,7,1690.298,127,1692.095,MID_1,16905.829,18597.924
A,2930,,,,0,,514.773,14,986.745,SO_3,143770.765,144757.51
1,2931,,,,0,,514.832,13,1690.298,SO_2,142185.985,143876.283
3,2932,,2328,1,0.75,7,1689,128,514.773,MID_A,16648.643,17163.416
2,2933,,,,0,,514.881,126,514.832,MID_1,16390.997,16905.829
A,2934,,3493,1,0.5,7,233.605,13,1689,SO_3,142081.765,143770.765
1,2935,,3493,1,0.5,7,233.71,12,514.881,SO_2,141671.104,142185.985
3,2936,,,,0,,514.927,127,233.605,MID_A,16415.038,16648.643
2,2937,,2910,1,0.6,7,233.819,125,233.71,MID_1,16157.287,16390.997
A,2938,,2910,1,0.6,7,1072.968,12,514.927,SO_3,141566.838,142081.765
3,2939,,3175,1,0.55,7,233.928,126,233.819,SO_2,141437.285,141671.104
1,2940,,4366,1,0.4,7,1071.605,11,1072.968,MID_A,15342.07,16415.038
1,2941,,,,0,,457.897,9,233.928,SO_3,141332.91,141566.838
2,2942,,1746,1,1,7,1022.34,123,1071.605,MID_1,15085.682,16157.287
3,2943,,1940,1,0.9,7,1020.569,124,457.897,MID_1,13603.652,14061.549
A,2944,,,,0,,457.622,10,1022.34,SO_2,139344.678,140367.018
1,2945,,1746,1,1,7,1024.133,10,1020.569,SO_3,139243.413,140263.982
2,2946,,4366,1,0.4,7,1070.267,124,457.622,MID_A,13858.513,14316.135
3,2947,,3493,1,0.5,7,1068.928,125,1024.133,MID_1,14061.549,15085.682
A,2948,,2104,1,0.83,7,1025.935,11,1070.267,SO_2,140367.018,141437.285
1,2949,,1746,1,1,7,1603.005,8,1068.928,SO_3,140263.982,141332.91
A,2950,,1838,1,0.95,7,1599.486,9,1025.935,MID_A,14316.135,15342.07
2,2951,,,,0,,458.176,122,1603.005,MID_1,12000.647,13603.652
3,2952,,,,0,,458.445,123,1599.486,MID_A,12259.027,13858.513
1,2953,,,,0,,528.402,6,458.176,SO_2,138886.502,139344.678
A,2954,,,,0,,528.18,7,458.445,SO_3,138784.968,139243.413
2,2955,,2328,1,0.75,7,743.903,120,528.402,MID_1,10729.705,11258.107
3,2956,,2687,1,0.65,7,745.267,121,528.18,MID_A,10989.669,11517.849
1,2957,,1746,1,1,7,742.54,7,743.903,SO_2,136536.075,137279.978
A,2958,,2183,1,0.8,7,741.178,8,745.267,SO_3,136429.653,137174.92
