Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
32,32,32,32428.888,33017.68,32428.888,33017.68,588.792,1,0,,,,,,,,,
33,33,33,33017.68,33560.589,33017.68,33560.589,542.909,1,0,,,,,,,,,
34,34,34,33560.589,33979.388,33560.589,33979.388,418.799,1,0.75,1,,7,,,,7638.666667,,
35,35,35,33979.388,34145.161,33979.388,34145.161,165.773,1,0,,,,,,,,,
36,36,36,34145.161,34857.34,34145.161,34857.34,712.179,1,0.5,1,,7,,,,11458,,
37,37,37,34857.34,36104.942,34857.34,36104.942,1247.602,1,0,,,,,,,,,
38,38,38,36104.942,36928.394,36104.942,36928.394,823.452,1,0.37,1,,7,,,,15483.78378,,
39,39,39,36928.394,38313.506,36928.394,38313.506,1385.112,1,0,,,,,,,,,
40,40,40,38313.506,38597.415,38313.506,38597.415,283.909,1,0.75,1,,7,,,,7638.666667,,
41,41,41,38597.415,38617.028,38597.415,38617.028,19.613,1,0,,,,,,,,,
42,42,42,38617.028,38928.532,38617.028,38928.532,311.504,1,0.75,1,,7,,,,7638.666667,,
43,43,43,38928.532,39640.797,38928.532,39640.797,712.265,1,0,,,,,,,,,
44,44,44,39640.797,39987.147,39640.797,39987.147,346.35,1,0.82,1,,7,,,,6986.585366,,
45,45,45,39987.147,40208.54,39987.147,40208.54,221.393,1,0,,,,,,,,,
46,46,46,40208.54,41306.849,40208.54,41306.849,1098.309,1,0.75,1,,7,,,,7638.666667,,
47,47,47,41306.849,41547.539,41306.849,41547.539,240.69,1,0,,,,,,,,,
48,48,48,41547.539,41818.705,41547.539,41818.705,271.166,1,1.25,1,,7,,,,4583.2,,
49,49,49,41818.705,42029.124,41818.705,42029.124,210.419,1,0,,,,,,,,,
49,49,49,42029.124,42447.942,42029.124,42447.942,418.818,1,0,,,,,,,,,
50,50,50,42447.942,42658.361,42447.942,42658.361,210.419,1,1.5,1,,7,,,,3819.333333,,
51,51,51,42658.361,42868.78,42658.361,42868.78,210.419,1,0,,,,,,,,,
52,52,52,42868.78,43079.199,42868.78,43079.199,210.419,1,1.25,1,,7,,,,4583.2,,
53,53,53,43079.199,43289.618,43079.199,43289.618,210.419,1,0,,,,,,,,,
54,54,54,43289.618,43500.037,43289.618,43500.037,210.419,1,1.87,1,,7,,,,3063.636364,,
55,55,55,43500.037,43710.456,43500.037,43710.456,210.419,1,0,,,,,,,,,
56,56,56,43710.456,43920.875,43710.456,43920.875,210.419,1,1.5,1,,7,,,,3819.333333,,
57,57,57,43920.875,44131.294,43920.875,44131.294,210.419,1,1.5,1,,7,,,,3819.333333,,
58,58,58,44131.294,44589.574,44131.294,44589.574,458.28,1,0,,,,,,,,,
