Track_num,Section_id,Curve_degree,Curve_direction,Cant,Max_speed,length,Section,Track_id,Start_loc,End_loc,Track_segment
7,1683,9.77,1,7,,106.747,PROV,PROV_7,522.203,628.95,5
8,1686,0,,,,34.917,STA_TH,STA_TH_8,1489.21,1524.127,13
8,1693,0,,,,62.779,STA_TH,STA_TH_8,1426.431,1489.21,12
8,1699,0,,,,27.252,STA_TH,STA_TH_8,645.469,672.721,7
10,1706,0,,,,14.362,STA_TH,STA_TH_10,43.133,57.495,2
10,1707,0,,,,16.281,STA_TH,STA_TH_10,26.852,43.133,1
10,1708,0,,,,26.852,STA_TH,STA_TH_10,0,26.852,0
7,1715,0,,,,125.206,PROV,PROV_7,114.204,239.41,1
4,1716,0,,,,1357.435,ATT,ATT_4,4744.093,6101.528,2
9,1717,0,,,,27.405,STA_SS,STA_SS_9,604.07,631.475,12
A,1719,0,,,,1007.512,ELI,ELI_A,1597.303,2604.815,2
A,1720,0,,,,1111.253,ELI,ELI_A,486.05,1597.303,1
1,1721,0,,,,214.902,PENN,PENN_1,116057.851,116272.753,154
2,1723,0,,,,107.203,SO,SO_2,0,107.203,0
9,1729,0,,,,43.541,STA_SS,STA_SS_9,560.529,604.07,11
9,1730,0,,,,49.753,STA_SS,STA_SS_9,510.776,560.529,10
3,1731,0,,,,351.672,GC,GC_3,6133.105,6484.777,18
3,1732,0,,,,92.936,GC,GC_3,6040.169,6133.105,17
3,1733,0,,,,94.762,GC,GC_3,5945.407,6040.169,16
3,1734,0,,,,28.959,GC,GC_3,5916.448,5945.407,15
5,1735,0,,,,347.187,NC,NC_5,9993.24,10340.427,2
1,1736,4.35,1,7,,258.837,NH,NH_1,0,258.837,0
3,1738,0,,,,231.284,CCT,CCT_3,0,231.284,0
3,1739,0,,,,37.303,CCT,CCT_3,231.284,268.587,1
3,1740,0,,,,52.569,CCT,CCT_3,268.587,321.156,2
3,1744,2.17,1,7,,328.977,GC,GC_3,6711.004,7039.981,20
2,1745,0,,,,319.715,MV,MV_2,6157.856,6477.571,19
2,1746,0,,,,19.855,MV,MV_2,6138.001,6157.856,18
5,1781,0,,,,24.146,STA_PSNY,STA_PSNY_5,658.899,683.045,13
5,1782,0,,,,1.209,STA_PSNY,STA_PSNY_5,683.045,684.254,14
5,1783,0,,,,4.184,STA_PSNY,STA_PSNY_5,684.254,688.438,15
5,1784,0,,,,23.699,STA_PSNY,STA_PSNY_5,688.438,712.137,16
5,1785,0,,,,2.165,STA_PSNY,STA_PSNY_5,712.137,714.302,17
5,1786,0,,,,35.604,STA_PSNY,STA_PSNY_5,714.302,749.906,18
5,1787,0,,,,1.675,STA_PSNY,STA_PSNY_5,749.906,751.581,19
5,1788,0,,,,3.459,STA_PSNY,STA_PSNY_5,751.581,755.04,20
5,1789,0,,,,153.06,STA_PSNY,STA_PSNY_5,40.08,193.14,2
2,1792,1.5,1,7,,510.58,HGL,HGL_2,27018.918,27529.498,66
3,1793,1.5,1,7,,516.815,HGL,HGL_3,325.666,842.481,1
2,1808,0,,,,1129.15,HGL,HGL_2,29345.35,30474.5,69
6,1809,0,,,,0.977,STA_PSNY,STA_PSNY_6,587.257,588.234,8
6,1810,0,,,,25.737,STA_PSNY,STA_PSNY_6,561.52,587.257,7
6,1811,0,,,,4.989,STA_PSNY,STA_PSNY_6,556.531,561.52,6
6,1812,0,,,,27.354,STA_PSNY,STA_PSNY_6,529.177,556.531,5
6,1813,0,,,,77.998,STA_PSNY,STA_PSNY_6,451.179,529.177,4
6,1814,0,,,,30.133,STA_PSNY,STA_PSNY_6,421.046,451.179,3
6,1815,0,,,,268.259,STA_PSNY,STA_PSNY_6,152.787,421.046,2
2,1900,0,,,,84.552,HGL,HGL_2,30474.5,30559.052,70
2,1907,0,,,,4.433,HGL,HGL_2,30701.019,30705.452,73
2,1908,0,,,,37.945,HGL,HGL_2,30663.074,30701.019,72
2,1909,0,,,,104.022,HGL,HGL_2,30559.052,30663.074,71
6,1910,0,,,,3.356,STA_PSNY,STA_PSNY_6,711.291,714.647,15
6,1911,0,,,,37.509,STA_PSNY,STA_PSNY_6,673.782,711.291,14
6,1912,0,,,,28.064,STA_PSNY,STA_PSNY_6,645.718,673.782,13
6,1913,0,,,,1.216,STA_PSNY,STA_PSNY_6,644.502,645.718,12
6,1914,0,,,,26.788,STA_PSNY,STA_PSNY_6,617.714,644.502,11
6,1942,0,,,,2.7,STA_PSNY,STA_PSNY_6,615.014,617.714,10
6,1943,0,,,,26.78,STA_PSNY,STA_PSNY_6,588.234,615.014,9
5,1980,0,,,,36.562,STA_PSNY,STA_PSNY_5,0,36.562,0
5,1981,0,,,,3.518,STA_PSNY,STA_PSNY_5,36.562,40.08,1
5,2003,0,,,,6.589,STA_PSNY,STA_PSNY_5,619.414,626.003,8
5,2004,0,,,,0.978,STA_PSNY,STA_PSNY_5,626.003,626.981,9
5,2005,0,,,,26.731,STA_PSNY,STA_PSNY_5,626.981,653.712,10
5,2006,0,,,,2.696,STA_PSNY,STA_PSNY_5,653.712,656.408,11
5,2007,0,,,,2.491,STA_PSNY,STA_PSNY_5,656.408,658.899,12
2,2022,0,,,,56.765,HGL,HGL_2,24650.256,24707.021,57
2,2025,0,,,,6.249,HGL,HGL_2,24357.155,24363.404,54
2,2028,0,,,,272.667,HGL,HGL_2,24707.021,24979.688,58
5,2035,0,,,,294.907,STA_PSNY,STA_PSNY_5,193.14,488.047,3
5,2036,0,,,,9.453,STA_PSNY,STA_PSNY_5,488.047,497.5,4
5,2037,0,,,,97.558,STA_PSNY,STA_PSNY_5,497.5,595.058,5
5,2038,0,,,,5.032,STA_PSNY,STA_PSNY_5,595.058,600.09,6
5,2039,0,,,,19.324,STA_PSNY,STA_PSNY_5,600.09,619.414,7
6,2040,0,,,,129.051,STA_PSNY,STA_PSNY_6,23.736,152.787,1
6,2041,0,,,,23.736,STA_PSNY,STA_PSNY_6,0,23.736,0
6,2042,0,,,,49.536,STA_PSNY,STA_PSNY_6,804.315,853.851,17
6,2043,0,,,,89.668,STA_PSNY,STA_PSNY_6,714.647,804.315,16
3,2047,3.13,1,7,,216.478,MN,MN_3,2678.67,2895.148,13
3,2048,3.13,1,7,,74.381,MN,MN_3,2895.148,2969.529,14
1,2049,1.25,1,7,,281.157,NH,NH_1,2533.282,2814.439,12
1,2050,0,,,,1422.83,NH,NH_1,2814.439,4237.269,13
1,2051,2,1,7,,332.746,NH,NH_1,4237.269,4570.015,14
1,2052,0,,,,594.551,NH,NH_1,4570.015,5164.566,15
1,2053,1,1,7,,851.583,NH,NH_1,5164.566,6016.149,16
1,2054,0,,,,3083.72,NH,NH_1,6016.149,9099.869,17
1,2055,0.5,1,7,,269.332,NH,NH_1,9099.869,9369.201,18
1,2056,0,,,,469.917,NH,NH_1,9369.201,9839.118,19
1,2057,0,,,,74.748,NH,NH_1,9839.118,9913.866,20
1,2058,0,,,,234.351,NH,NH_1,9913.866,10148.217,21
1,2059,0,,,,721.253,NH,NH_1,10148.217,10869.47,22
1,2060,1.25,1,7,,861.745,NH,NH_1,12384.177,13245.922,25
1,2061,0,,,,872.688,NH,NH_1,13245.922,14118.61,26
1,2062,0,,,,4.749,NH,NH_1,14118.61,14123.359,27
1,2063,0,,,,4.771,NH,NH_1,14123.359,14128.13,28
1,2064,3,1,7,,534.535,NH,NH_1,14252.621,14787.156,30
1,2065,3,1,7,,309.324,NH,NH_1,14787.156,15096.48,31
1,2066,0,,,,341.898,NH,NH_1,15096.48,15438.378,32
1,2067,1.7,1,7,,309.933,NH,NH_1,15438.378,15748.311,33
1,2068,0,,,,537.541,NH,NH_1,15748.311,16285.852,34
1,2069,1.117,1,7,,355.807,NH,NH_1,16285.852,16641.659,35
1,2070,0,,,,202.227,NH,NH_1,16641.659,16843.886,36
1,2071,1.25,1,7,,344.334,NH,NH_1,16843.886,17188.22,37
1,2072,0,,,,407.701,NH,NH_1,17188.22,17595.921,38
1,2073,0,,,,10.503,NH,NH_1,17595.921,17606.424,39
1,2074,0,,,,237.098,NH,NH_1,18740.249,18977.347,46
1,2075,0.75,1,7,,106.592,NH,NH_1,18977.347,19083.939,47
1,2076,0,,,,28.15,NH,NH_1,19083.939,19112.089,48
1,2077,0.86,1,7,,120.971,NH,NH_1,19112.089,19233.06,49
1,2078,0,,,,488.465,NH,NH_1,19233.06,19721.525,50
1,2079,0,,,,34.336,NH,NH_1,19721.525,19755.861,51
1,2080,0,,,,294.967,NH,NH_1,19755.861,20050.828,52
1,2081,2.05,1,7,,422.218,NH,NH_1,20050.828,20473.046,53
1,2082,0,,,,734.495,NH,NH_1,20473.046,21207.541,54
1,2083,0.37,1,7,,223.009,NH,NH_1,21207.541,21430.55,55
1,2084,0,,,,1257.957,NH,NH_1,21430.55,22688.507,56
1,2085,0,,,,194.408,NH,NH_1,22688.507,22882.915,57
1,2086,0,,,,1442.231,NH,NH_1,23625.666,25067.897,59
1,2087,0,,,,112.7,NH,NH_1,25067.897,25180.597,60
1,2088,0,,,,10.458,NH,NH_1,25180.597,25191.055,61
1,2089,0,,,,111.62,NH,NH_1,25191.055,25302.675,62
1,2090,0,,,,57.219,NH,NH_1,25302.675,25359.894,63
1,2091,0,,,,374.283,NH,NH_1,25359.894,25734.177,64
1,2092,1,1,7,,567.804,NH,NH_1,25734.177,26301.981,65
1,2093,4.92,1,7,,396.142,NH,NH_1,26301.981,26698.123,66
1,2094,0,,,,145.211,NH,NH_1,26698.123,26843.334,67
1,2095,3,1,7,,344.971,NH,NH_1,26843.334,27188.305,68
1,2096,0,,,,350.914,NH,NH_1,27188.305,27539.219,69
1,2097,0,,,,81.539,NH,NH_1,27539.219,27620.758,70
1,2098,0,,,,74.757,NH,NH_1,27620.758,27695.515,71
1,2099,0,,,,13.91,NH,NH_1,27695.515,27709.425,72
1,2100,0,,,,49.604,NH,NH_1,27709.425,27759.029,73
1,2101,0,,,,81.271,NH,NH_1,27759.029,27840.3,74
1,2102,0,,,,84.76,NH,NH_1,27840.3,27925.06,75
1,2103,4.483,1,7,,427.963,NH,NH_1,27925.06,28353.023,76
1,2104,0,,,,2276.335,NH,NH_1,28526.209,30802.544,80
1,2105,0,,,,5.692,NH,NH_1,30802.544,30808.236,81
1,2106,0,,,,6.238,NH,NH_1,30808.236,30814.474,82
1,2107,1,1,7,,201.121,NH,NH_1,30930.254,31131.375,84
1,2108,0,,,,348.086,NH,NH_1,31131.375,31479.461,85
1,2109,2.5,1,7,,471.62,NH,NH_1,31479.461,31951.081,86
1,2110,0,,,,316.333,NH,NH_1,31951.081,32267.414,87
1,2111,1,1,7,,378.397,NH,NH_1,33506.574,33884.971,89
1,2112,0,,,,567.25,NH,NH_1,33884.971,34452.221,90
1,2113,1.07,1,7,,1518.747,NH,NH_1,34452.221,35970.968,91
1,2114,0,,,,841.119,NH,NH_1,35970.968,36812.087,92
1,2115,2.25,1,7,,462.537,NH,NH_1,36812.087,37274.624,93
1,2116,0,,,,268.09,NH,NH_1,37274.624,37542.714,94
1,2117,1,1,7,,485.48,NH,NH_1,39307.939,39793.419,100
1,2118,0,,,,1336.332,NH,NH_1,39793.419,41129.751,101
1,2119,1.45,1,7,,804.034,NH,NH_1,41129.751,41933.785,102
1,2120,0,,,,775.33,NH,NH_1,41933.785,42709.115,103
1,2121,1.38,1,7,,537.154,NH,NH_1,42709.115,43246.269,104
1,2122,0,,,,968.993,NH,NH_1,43246.269,44215.262,105
1,2123,0.93,1,7,,220.175,NH,NH_1,44215.262,44435.437,106
1,2124,0,,,,1336.828,NH,NH_1,44435.437,45772.265,107
1,2125,1.07,1,7,,58.009,NH,NH_1,45772.265,45830.274,108
1,2126,1.07,1,7,,8.798,NH,NH_1,45830.274,45839.072,109
1,2127,1.07,1,7,,164.887,NH,NH_1,45839.072,46003.959,110
1,2128,0,,,,1624.853,NH,NH_1,46448.626,48073.479,112
1,2129,1,1,7,,182.382,NH,NH_1,48073.479,48255.861,113
1,2130,0,,,,1210.91,NH,NH_1,48255.861,49466.771,114
1,2131,2,1,7,,201.673,NH,NH_1,49466.771,49668.444,115
1,2132,0,,,,17.73,NH,NH_1,49668.444,49686.174,116
1,2133,0,,,,9.189,NH,NH_1,49686.174,49695.363,117
1,2134,0,,,,66.969,NH,NH_1,49695.363,49762.332,118
1,2135,0,,,,103.005,NH,NH_1,49762.332,49865.337,119
1,2136,4.07,1,7,,390.567,NH,NH_1,49865.337,50255.904,120
1,2137,4.07,1,7,,3.122,NH,NH_1,50255.904,50259.026,121
1,2138,0,,,,81.52,NH,NH_1,50259.026,50340.546,122
1,2139,0,,,,66.962,NH,NH_1,50340.546,50407.508,123
1,2140,0,,,,254.471,NH,NH_1,50407.508,50661.979,124
1,2141,0,,,,259.925,NH,NH_1,50661.979,50921.904,125
1,2142,0,,,,122.559,NH,NH_1,50921.904,51044.463,126
1,2143,0,,,,162.278,NH,NH_1,51044.463,51206.741,127
1,2144,0,,,,123.366,NH,NH_1,51206.741,51330.107,128
1,2145,2.25,1,7,,223.148,NH,NH_1,51330.107,51553.255,129
1,2146,0,,,,562.116,NH,NH_1,51553.255,52115.371,130
1,2147,1.93,1,7,,978.458,NH,NH_1,52115.371,53093.829,131
1,2148,0,,,,708.752,NH,NH_1,53093.829,53802.581,132
1,2149,1.25,1,7,,523.067,NH,NH_1,53802.581,54325.648,133
1,2150,0,,,,884.08,NH,NH_1,54325.648,55209.728,134
1,2151,1.233,1,7,,326.171,NH,NH_1,55209.728,55535.899,135
1,2152,0,,,,639.848,NH,NH_1,55535.899,56175.747,136
1,2153,1.5,1,7,,820.549,NH,NH_1,56175.747,56996.296,137
1,2154,0,,,,517.883,NH,NH_1,56996.296,57514.179,138
1,2155,2.217,1,7,,685.628,NH,NH_1,57514.179,58199.807,139
1,2156,0,,,,1177.818,NH,NH_1,58199.807,59377.625,140
1,2157,2,1,7,,1342.412,NH,NH_1,59377.625,60720.037,141
1,2158,0,,,,140.623,NH,NH_1,60720.037,60860.66,142
1,2159,0,,,,79.262,NH,NH_1,60860.66,60939.922,143
1,2160,0,,,,117.858,NH,NH_1,60939.922,61057.78,144
1,2161,0,,,,86.391,NH,NH_1,61057.78,61144.171,145
1,2162,0,,,,169.886,NH,NH_1,61144.171,61314.057,146
1,2163,2,1,7,,409.57,NH,NH_1,61314.057,61723.627,147
1,2164,0,,,,574.801,NH,NH_1,61723.627,62298.428,148
1,2165,2,1,7,,93.708,NH,NH_1,62298.428,62392.136,149
1,2166,0,,,,315.587,NH,NH_1,62549.755,62865.342,151
1,2167,0,,,,45.902,NH,NH_1,62865.342,62911.244,152
1,2168,0,,,,176.162,NH,NH_1,62911.244,63087.406,153
1,2169,0,,,,7.954,NH,NH_1,63087.406,63095.36,154
1,2170,0,,,,666.987,NH,NH_1,63095.36,63762.347,155
1,2171,2,1,7,,596.723,NH,NH_1,63762.347,64359.07,156
1,2172,0,,,,6.383,NH,NH_1,64359.07,64365.453,157
1,2173,0,,,,7.349,NH,NH_1,64365.453,64372.802,158
1,2174,0,,,,114.948,NH,NH_1,64372.802,64487.75,159
1,2175,0,,,,58.629,NH,NH_1,64487.75,64546.379,160
1,2176,0,,,,9.949,NH,NH_1,64546.379,64556.328,161
1,2177,0,,,,79.248,NH,NH_1,64556.328,64635.576,162
1,2178,0,,,,9.703,NH,NH_1,64635.576,64645.279,163
1,2179,1.433,1,7,,905.415,NH,NH_1,64645.279,65550.694,164
1,2180,0,,,,893.559,NH,NH_1,65550.694,66444.253,165
1,2181,1.075,1,7,,465.297,NH,NH_1,66444.253,66909.55,166
1,2182,0,,,,1165.329,NH,NH_1,66909.55,68074.879,167
1,2183,0,,,,58.776,NH,NH_1,68074.879,68133.655,168
1,2184,0,,,,5.116,NH,NH_1,68133.655,68138.771,169
1,2185,0,,,,4.729,NH,NH_1,68138.771,68143.5,170
1,2186,0,,,,732.36,NH,NH_1,68362.986,69095.346,172
1,2187,0,,,,578.965,NH,NH_1,69342.604,69921.569,174
1,2188,0,,,,117.504,NH,NH_1,69921.569,70039.073,175
1,2189,0,,,,25.058,NH,NH_1,70039.073,70064.131,176
1,2190,0,,,,120.066,NH,NH_1,70064.131,70184.197,177
1,2191,0,,,,223.773,NH,NH_1,70184.197,70407.97,178
1,2192,1.292,1,7,,243.522,NH,NH_1,70432.551,70676.073,180
1,2193,0,,,,274.66,NH,NH_1,70676.073,70950.733,181
1,2194,2,1,7,,214.239,NH,NH_1,70950.733,71164.972,182
1,2195,0,,,,350.864,NH,NH_1,71164.972,71515.836,183
1,2196,2.031,1,7,,790.727,NH,NH_1,71515.836,72306.563,184
1,2197,0,,,,1362.542,NH,NH_1,72306.563,73669.105,185
1,2198,2.038,1,7,,282.843,NH,NH_1,73669.105,73951.948,186
1,2199,0,,,,422.759,NH,NH_1,73951.948,74374.707,187
1,2200,2.446,1,7,,218.639,NH,NH_1,74374.707,74593.346,188
1,2201,0,,,,144.19,NH,NH_1,74593.346,74737.536,189
1,2202,3.067,1,7,,507.989,NH,NH_1,74737.536,75245.525,190
1,2203,0,,,,1752.178,NH,NH_1,75245.525,76997.703,191
1,2204,1.933,1,7,,646.117,NH,NH_1,76997.703,77643.82,192
1,2205,0,,,,135.057,NH,NH_1,77643.82,77778.877,193
1,2206,2.973,1,7,,337.599,NH,NH_1,77778.877,78116.476,194
1,2207,0,,,,706.904,NH,NH_1,78237.686,78944.59,196
1,2208,0,,,,17.765,NH,NH_1,78944.59,78962.355,197
1,2209,0,,,,234.798,NH,NH_1,78962.355,79197.153,198
1,2210,0,,,,18.491,NH,NH_1,79197.153,79215.644,199
1,2211,0,,,,1093.731,NH,NH_1,79215.644,80309.375,200
1,2212,2.038,1,7,,447.275,NH,NH_1,80309.375,80756.65,201
1,2213,0,,,,462.154,NH,NH_1,80756.65,81218.804,202
1,2214,1.975,1,7,,456.041,NH,NH_1,81218.804,81674.845,203
1,2215,1.392,1,7,,265.205,NH,NH_1,81890.055,82155.26,205
1,2216,0,,,,4643.376,NH,NH_1,82155.26,86798.636,206
1,2217,0.367,1,7,,754.683,NH,NH_1,86798.636,87553.319,207
1,2218,0,,,,974.496,NH,NH_1,87553.319,88527.815,208
1,2219,1.758,1,7,,394.26,NH,NH_1,88527.815,88922.075,209
1,2220,1.758,1,7,,23.636,NH,NH_1,88922.075,88945.711,210
1,2221,0,,,,105.074,NH,NH_1,88945.711,89050.785,211
1,2222,0,,,,31.102,NH,NH_1,89050.785,89081.887,212
1,2223,0,,,,407.87,NH,NH_1,89081.887,89489.757,213
1,2224,0,,,,31.069,NH,NH_1,89489.757,89520.826,214
1,2225,0,,,,101.888,NH,NH_1,89520.826,89622.714,215
1,2226,0,,,,410.991,NH,NH_1,89622.714,90033.705,216
1,2227,2.683,1,7,,49.212,NH,NH_1,90033.705,90082.917,217
1,2228,2.683,1,7,,129.38,NH,NH_1,90082.917,90212.297,218
1,2229,2.683,1,7,,48.028,NH,NH_1,90212.297,90260.325,219
1,2230,2.683,1,7,,143.821,NH,NH_1,90260.325,90404.146,220
1,2231,0,,,,165.79,GC,GC_1,317.959,483.749,1
1,2232,2.383,1,7,,289.252,GC,GC_1,483.749,773.001,2
1,2233,0,,,,475.306,GC,GC_1,773.001,1248.307,3
1,2234,0,,,,157.121,GC,GC_1,1248.307,1405.428,4
1,2235,0,,,,109.115,GC,GC_1,1405.428,1514.543,5
1,2236,0,,,,16.453,GC,GC_1,1514.543,1530.996,6
1,2237,0,,,,10.413,GC,GC_1,1530.996,1541.409,7
1,2238,0,,,,110.013,GC,GC_1,1541.409,1651.422,8
1,2239,0,,,,941.423,GC,GC_1,1651.422,2592.845,9
1,2240,1.883,1,7,,522.117,GC,GC_1,2592.845,3114.962,10
1,2241,0,,,,150.567,GC,GC_1,3114.962,3265.529,11
1,2242,1.933,1,7,,369.27,GC,GC_1,3265.529,3634.799,12
1,2243,0,,,,302.36,GC,GC_1,3634.799,3937.159,13
1,2244,2.183,1,7,,544.221,GC,GC_1,3937.159,4481.38,14
1,2245,2.25,1,7,,231.724,GC,GC_1,4481.38,4713.104,15
1,2246,0,,,,330.857,GC,GC_1,4713.104,5043.961,16
1,2247,2.8,1,7,,889.296,GC,GC_1,5043.961,5933.257,17
1,2248,0,,,,29,GC,GC_1,5933.257,5962.257,18
1,2249,0,,,,92.846,GC,GC_1,5962.257,6055.103,19
1,2250,0,,,,23.483,GC,GC_1,6055.103,6078.586,20
1,2251,0,,,,115.344,GC,GC_1,6078.586,6193.93,21
1,2252,0,,,,68.238,GC,GC_1,6193.93,6262.168,22
1,2253,0,,,,335.379,GC,GC_1,6262.168,6597.547,23
1,2254,1.75,1,7,,273.235,GC,GC_1,6597.547,6870.782,24
3,2256,0,,,,75.987,GC,GC_3,7330.165,7406.152,25
3,2257,0,,,,82.427,GC,GC_3,7247.738,7330.165,24
3,2258,0,,,,69.754,GC,GC_3,7177.984,7247.738,23
3,2259,0,,,,36.671,GC,GC_3,7141.313,7177.984,22
3,2260,0,,,,101.332,GC,GC_3,7039.981,7141.313,21
3,2261,0.933,1,7,,405.278,GC,GC_3,7624.197,8029.475,29
3,2262,0,,,,263.232,GC,GC_3,9219.187,9482.419,31
3,2263,0,,,,1189.712,GC,GC_3,8029.475,9219.187,30
3,2264,1.433,1,7,,176.703,GC,GC_3,9593.541,9770.244,33
3,2265,0,,,,385.258,GC,GC_3,9770.244,10155.502,34
3,2266,3,1,7,,223.045,GC,GC_3,10155.502,10378.547,35
3,2267,0,,,,59.034,GC,GC_3,11391.112,11450.146,40
3,2268,0,,,,272.334,GC,GC_3,11118.778,11391.112,39
3,2269,0,,,,27.872,GC,GC_3,11090.906,11118.778,38
3,2270,2.433,1,7,,36.392,GC,GC_3,11842.989,11879.381,42
3,2271,2.433,1,7,,392.843,GC,GC_3,11450.146,11842.989,41
3,2272,0,,,,647.278,GC,GC_3,11879.381,12526.659,43
3,2273,1,1,7,,162.658,GC,GC_3,12526.659,12689.317,44
3,2274,0,,,,1846.875,GC,GC_3,13680.802,15527.677,46
3,2275,0,,,,991.485,GC,GC_3,12689.317,13680.802,45
3,2276,1.833,1,7,,489.341,GC,GC_3,15527.677,16017.018,47
3,2277,0,,,,123.35,GC,GC_3,16898.785,17022.135,51
3,2278,0,,,,415.155,GC,GC_3,16483.63,16898.785,50
3,2279,0,,,,104.935,GC,GC_3,16378.695,16483.63,49
3,2280,0,,,,361.677,GC,GC_3,16017.018,16378.695,48
3,2281,1.5,1,7,,652.607,GC,GC_3,17022.135,17674.742,52
3,2282,0,,,,21.193,GC,GC_3,18135.686,18156.879,57
3,2283,0,,,,252.37,GC,GC_3,17883.316,18135.686,56
3,2284,0,,,,14.638,GC,GC_3,17868.678,17883.316,55
3,2285,0,,,,95.532,GC,GC_3,17773.146,17868.678,54
3,2286,0,,,,98.404,GC,GC_3,17674.742,17773.146,53
3,2287,5.2,1,7,,260.592,GC,GC_3,18156.879,18417.471,58
3,2288,0,,,,138.183,GC,GC_3,18607.826,18746.009,60
3,2289,0,,,,190.355,GC,GC_3,18417.471,18607.826,59
3,2290,6.75,1,7,,184.775,GC,GC_3,18746.009,18930.784,61
3,2291,0,,,,360.567,GC,GC_3,18930.784,19291.351,62
3,2292,3.233,1,7,,236.125,GC,GC_3,19516.536,19752.661,65
3,2293,3.233,1,7,,33.614,GC,GC_3,19482.922,19516.536,64
3,2294,0,,,,115.258,GC,GC_3,21299.585,21414.843,71
3,2295,0,,,,40.686,GC,GC_3,21258.899,21299.585,70
3,2296,0,,,,255.275,GC,GC_3,21003.624,21258.899,69
3,2297,0,,,,38.073,GC,GC_3,20965.551,21003.624,68
3,2298,0,,,,100.561,GC,GC_3,20864.99,20965.551,67
3,2299,0,,,,1112.329,GC,GC_3,19752.661,20864.99,66
3,2300,0,,,,369.127,GC,GC_3,21420.267,21789.394,73
3,2301,0,,,,5.424,GC,GC_3,21414.843,21420.267,72
3,2302,0,,,,94.334,GC,GC_3,21789.394,21883.728,74
3,2303,0,,,,89.923,GC,GC_3,24961.385,25051.308,77
3,2304,0,,,,28.933,GC,GC_3,24932.452,24961.385,76
3,2305,0,,,,3048.724,GC,GC_3,21883.728,24932.452,75
3,2306,0,,,,21.849,GC,GC_3,25161.387,25183.236,81
3,2307,0,,,,2.975,GC,GC_3,25158.412,25161.387,80
3,2308,0,,,,42.131,GC,GC_3,25116.281,25158.412,79
3,2309,0,,,,64.973,GC,GC_3,25051.308,25116.281,78
3,2314,0.867,1,7,,111.122,GC,GC_3,9482.419,9593.541,32
3,2315,3.233,1,7,,191.571,GC,GC_3,19291.351,19482.922,63
4,2316,2.683,1,7,,302.798,MID,MID_4,89287.007,89589.805,206
4,2317,0,,,,534.985,GC,GC_4,7076.887,7611.872,29
4,2318,0,,,,41.673,GC,GC_4,7611.872,7653.545,30
5,2319,0,,,,9557.395,NC,NC_5,0,9557.395,0
2,2321,0,,,,93.942,MV,MV_2,6044.059,6138.001,17
2,2322,0,,,,117.333,MV,MV_2,5926.726,6044.059,16
2,2323,0,,,,17.306,MV,MV_2,5909.42,5926.726,15
2,2324,1.25,1,7,,280.088,MN,MN_2,2610.272,2890.36,15
4,2325,1.25,1,7,,279.372,MID,MID_4,1708.814,1988.186,7
3,2326,0,,,,1422.756,MN,MN_3,4897.285,6320.041,20
3,2327,1.25,1,7,,281.343,MN,MN_3,4615.942,4897.285,19
3,2328,2,1,7,,334.703,MN,MN_3,6320.041,6654.744,21
2,2329,0,,,,1422.692,MN,MN_2,2890.36,4313.052,16
4,2330,0,,,,1422.911,MID,MID_4,1988.186,3411.097,8
2,2331,2,1,7,,332.954,MN,MN_2,4313.052,4646.006,17
4,2332,2,1,7,,330.866,MID,MID_4,3411.097,3741.963,9
3,2333,0,,,,246.957,MN,MN_3,6654.744,6901.701,22
3,2334,0,,,,343.807,MN,MN_3,6901.701,7245.508,23
3,2335,1,1,7,,852.915,MN,MN_3,7245.508,8098.423,24
2,2336,0,,,,594.742,MN,MN_2,4646.006,5240.748,18
4,2337,0,,,,343.962,MID,MID_4,3996.793,4340.755,11
4,2338,0,,,,254.83,MID,MID_4,3741.963,3996.793,10
2,2339,1,1,7,,851.084,MN,MN_2,5240.748,6091.832,19
4,2340,1,1,7,,849.111,MID,MID_4,4340.755,5189.866,12
3,2341,0,,,,3083.671,MN,MN_3,8098.423,11182.094,25
3,2342,0,,,,363.518,MN,MN_3,11427.124,11790.642,27
4,2343,0.5,1,7,,269.681,MID,MID_4,8274.041,8543.722,14
3,2344,0.5,1,7,,245.03,MN,MN_3,11182.094,11427.124,26
4,2345,0,,,,3084.175,MID,MID_4,5189.866,8274.041,13
4,2346,0,,,,1036.98,MID,MID_4,9418.072,10455.052,17
4,2347,0,,,,502.281,MID,MID_4,8915.791,9418.072,16
4,2348,0,,,,372.069,MID,MID_4,8543.722,8915.791,15
4,2349,0.76,1,7,,378.522,MID,MID_4,10455.052,10833.574,18
4,2350,0.76,1,7,,726.152,MID,MID_4,10833.574,11559.726,19
4,2351,1.25,1,7,,865.603,MID,MID_4,11559.726,12425.329,20
2,2352,0,,,,124.575,MN,MN_2,14206.668,14331.243,32
4,2353,0,,,,124.428,MID,MID_4,13307.542,13431.97,22
2,2354,3,1,7,,841.624,MN,MN_2,14331.243,15172.867,33
4,2355,3,1,7,,221.832,MID,MID_4,14049.348,14271.18,24
4,2356,3,1,7,,617.378,MID,MID_4,13431.97,14049.348,23
2,2357,0,,,,342.092,MN,MN_2,15172.867,15514.959,34
4,2358,0,,,,342.252,MID,MID_4,14271.18,14613.432,25
2,2359,1.7,1,7,,310.889,MN,MN_2,15514.959,15825.848,35
4,2360,1.7,1,7,,311.701,MID,MID_4,14613.432,14925.133,26
2,2361,0,,,,537.506,MN,MN_2,15825.848,16363.354,36
4,2362,0,,,,537.471,MID,MID_4,14925.133,15462.604,27
