Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
536,,8,4616.73,5468.313,,,851.583,3,1,1,,7,,,,5729.58,,
537,,9,5468.313,8552.033,,,3083.72,3,0,,,,,,,,,
538,,10,8552.033,8821.365,,,269.332,3,0.5,1,,7,,,,11459.16,,
539,,11,8821.365,10732.459,,,1911.094,3,0,,,,,,,,,
540,,12,10732.459,11110.352,,,377.893,3,0.76,1,,7,,,,7538.921053,,
541,,13,11110.352,11836.343,,,725.991,3,0,,,,,,,,,
542,,14,11836.343,12698.088,,,861.745,3,1.25,1,,7,,,,4583.664,,
543,,15,12698.088,13704.787,,,1006.699,3,0,,,,,,,,,
544,,16,13704.787,14548.646,,,843.859,3,3,1,,7,,,,1909.86,,
545,,17,14548.646,14890.544,,,341.898,3,0,,,,,,,,,
546,,18,14890.544,15200.477,,,309.933,3,1.7,1,,7,,,,3370.341176,,
547,,19,15200.477,15738.018,,,537.541,3,0,,,,,,,,,
548,,20,15738.018,16093.825,,,355.807,3,1.117,1,,7,,,,5129.435989,,
549,,21,16093.825,16296.052,,,202.227,3,0,,,,,,,,,
550,,22,16296.052,16640.386,,,344.334,3,1.25,1,,7,,,,4583.664,,
551,,23,16640.386,17869.496,,,1229.11,3,0,,,,,,,,,
552,,24,17869.496,18005.383,,,135.887,3,0.5,1,,7,,,,11459.16,,
553,,25,18005.383,18110.738,,,105.355,3,0,,,,,,,,,
554,,26,18110.738,18192.415,,,81.677,3,0.5,1,,7,,,,11459.16,,
555,,27,18192.415,18429.513,,,237.098,3,0,,,,,,,,,
556,,28,18429.513,18536.105,,,106.592,3,0.75,1,,7,,,,7639.44,,
557,,28,18536.105,18564.255,,,28.15,3,0,,,,,,,,,
558,,29,18564.255,18685.226,,,120.971,3,0.86,1,,7,,,,6662.302326,,
559,,30,18685.226,19502.994,,,817.768,3,0,,,,,,,,,
560,,31,19502.994,19925.212,,,422.218,3,2.05,1,,7,,,,2794.917073,,
561,,32,19925.212,20659.707,,,734.495,3,0,,,,,,,,,
562,,33,20659.707,20882.716,,,223.009,3,0.37,1,,7,,,,15485.35135,,
563,,34,20882.716,22140.673,,,1257.957,3,0,,,,,,,,,
564,,35,22140.673,23077.832,,,937.159,3,1.75,1,,7,,,,3274.045714,,
565,,36,23077.832,25186.343,,,2108.511,3,0,,,,,,,,,
566,,37,25186.343,25754.147,,,567.804,3,1,1,,7,,,,5729.58,,
567,,38,25754.147,26150.289,,,396.142,3,4.92,1,,7,,,,1164.54878,,
568,,39,26150.289,26295.5,,,145.211,3,0,,,,,,,,,
569,,40,26295.5,26640.471,,,344.971,3,3,1,,7,,,,1909.86,,
570,,41,26640.471,27377.227,,,736.756,3,0,,,,,,,,,
571,,42,27377.227,27978.377,,,601.15,3,4.483,1,,7,,,,1278.068258,,
572,,43,27978.377,30382.422,,,2404.045,3,0,,,,,,,,,
573,,44,30382.422,30583.543,,,201.121,3,1,1,,7,,,,5729.58,,
574,,45,30583.543,30931.629,,,348.086,3,0,,,,,,,,,
575,,46,30931.629,31403.249,,,471.62,3,2.5,1,,7,,,,2291.832,,
576,,47,31403.249,32958.742,,,1555.493,3,0,,,,,,,,,
577,,48,32958.742,33337.139,,,378.397,3,1,1,,7,,,,5729.58,,
578,,49,33337.139,33904.389,,,567.25,3,0,,,,,,,,,
579,,50,33904.389,35423.136,,,1518.747,3,1.07,1,,7,,,,5354.747664,,
580,,51,35423.136,36264.255,,,841.119,3,0,,,,,,,,,
581,,52,36264.255,36726.792,,,462.537,3,2.25,1,,7,,,,2546.48,,
582,,53,36726.792,38760.107,,,2033.315,3,0,,,,,,,,,
583,,54,38760.107,39245.587,,,485.48,3,1,1,,7,,,,5729.58,,
584,,55,39245.587,40581.919,,,1336.332,3,0,,,,,,,,,
585,,56,40581.919,41385.953,,,804.034,3,1.45,1,,7,,,,3951.434483,,
586,,57,41385.953,42161.283,,,775.33,3,0,,,,,,,,,
587,,58,42161.283,42698.437,,,537.154,3,1.38,1,,7,,,,4151.869565,,
588,,59,42698.437,43667.43,,,968.993,3,0,,,,,,,,,
589,,60,43667.43,43887.605,,,220.175,3,0.93,1,,7,,,,6160.83871,,
590,,61,43887.605,45224.433,,,1336.828,3,0,,,,,,,,,
591,,62,45224.433,45900.794,,,676.361,3,1.07,1,,7,,,,5354.747664,,
592,,63,45900.794,47525.647,,,1624.853,3,0,,,,,,,,,
593,,64,47525.647,47708.029,,,182.382,3,1,1,,7,,,,5729.58,,
594,,65,47708.029,48918.939,,,1210.91,3,0,,,,,,,,,
595,,66,48918.939,49120.612,,,201.673,3,2,1,,7,,,,2864.79,,
596,,67,49120.612,49317.504,,,196.892,3,0,,,,,,,,,
597,,68,49317.504,49711.193,,,393.689,3,4.07,1,,7,,,,1407.759214,,
598,,69,49711.193,50782.274,,,1071.081,3,0,,,,,,,,,
599,,70,50782.274,51005.422,,,223.148,3,2.25,1,,7,,,,2546.48,,
600,,71,51005.422,51567.538,,,562.116,3,0,,,,,,,,,
601,,72,51567.538,52545.996,,,978.458,3,1.93,1,,7,,,,2968.694301,,
602,,73,52545.996,53254.748,,,708.752,3,0,,,,,,,,,
603,,74,53254.748,53777.815,,,523.067,3,1.25,1,,7,,,,4583.664,,
604,,75,53777.815,54661.895,,,884.08,3,0,,,,,,,,,
605,,76,54661.895,54988.066,,,326.171,3,1.233,1,,7,,,,4646.861314,,
606,,77,54988.066,55627.914,,,639.848,3,0,,,,,,,,,
607,,78,55627.914,56448.463,,,820.549,3,1.5,1,,7,,,,3819.72,,
608,,79,56448.463,56966.346,,,517.883,3,0,,,,,,,,,
609,,80,56966.346,57651.974,,,685.628,3,2.217,1,,7,,,,2584.384303,,
610,,81,57651.974,58829.792,,,1177.818,3,0,,,,,,,,,
611,,82,58829.792,60172.204,,,1342.412,3,2,1,,7,,,,2864.79,,
612,,83,60172.204,60766.225,,,594.021,3,0,,,,,,,,,
613,,84,60766.225,61175.795,,,409.57,3,2,1,,7,,,,2864.79,,
614,,85,61175.795,61750.596,,,574.801,3,0,,,,,,,,,
