Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
900,,4,1985.446,2266.603,,,281.157,3,1.25,1,,7,,,,4583.664,,
901,,5,2266.603,3689.433,,,1422.83,3,0,,,,,,,,,
902,,6,3689.433,4022.179,,,332.746,3,2,1,,7,,,,2864.79,,
903,,7,4022.179,4616.73,,,594.551,3,0,,,,,,,,,
904,,8,4616.73,5468.313,,,851.583,3,1,1,,7,,,,5729.58,,
905,,9,5468.313,8552.033,,,3083.72,3,0,,,,,,,,,
906,,10,8552.033,8821.365,,,269.332,3,0.5,1,,7,,,,11459.16,,
907,,11,8821.365,10732.459,,,1911.094,3,0,,,,,,,,,
908,,12,10732.459,11110.352,,,377.893,3,0.76,1,,7,,,,7538.921053,,
909,,13,11110.352,11836.343,,,725.991,3,0,,,,,,,,,
910,,14,11836.343,12698.088,,,861.745,3,1.25,1,,7,,,,4583.664,,
911,,15,12698.088,13704.787,,,1006.699,3,0,,,,,,,,,
912,,16,13704.787,14548.646,,,843.859,3,3,1,,7,,,,1909.86,,
913,,17,14548.646,14890.544,,,341.898,3,0,,,,,,,,,
914,,18,14890.544,15200.477,,,309.933,3,1.7,1,,7,,,,3370.341176,,
915,,19,15200.477,15738.018,,,537.541,3,0,,,,,,,,,
916,,20,15738.018,16093.825,,,355.807,3,1.117,1,,7,,,,5129.435989,,
917,,21,16093.825,16296.052,,,202.227,3,0,,,,,,,,,
918,,22,16296.052,16640.386,,,344.334,3,1.25,1,,7,,,,4583.664,,
919,,23,16640.386,17869.496,,,1229.11,3,0,,,,,,,,,
920,,24,17869.496,18005.383,,,135.887,3,0.5,1,,7,,,,11459.16,,
921,,25,18005.383,18110.738,,,105.355,3,0,,,,,,,,,
922,,26,18110.738,18192.415,,,81.677,3,0.5,1,,7,,,,11459.16,,
923,,27,18192.415,18429.513,,,237.098,3,0,,,,,,,,,
924,,28,18429.513,18536.105,,,106.592,3,0.75,1,,7,,,,7639.44,,
925,,28,18536.105,18564.255,,,28.15,3,0,,,,,,,,,
926,,29,18564.255,18685.226,,,120.971,3,0.86,1,,7,,,,6662.302326,,
927,,30,18685.226,19502.994,,,817.768,3,0,,,,,,,,,
928,,31,19502.994,19925.212,,,422.218,3,2.05,1,,7,,,,2794.917073,,
929,,32,19925.212,20659.707,,,734.495,3,0,,,,,,,,,
930,,33,20659.707,20882.716,,,223.009,3,0.37,1,,7,,,,15485.35135,,
931,,34,20882.716,22140.673,,,1257.957,3,0,,,,,,,,,
932,,35,22140.673,23077.832,,,937.159,3,1.75,1,,7,,,,3274.045714,,
933,,36,23077.832,25186.343,,,2108.511,3,0,,,,,,,,,
934,,37,25186.343,25754.147,,,567.804,3,1,1,,7,,,,5729.58,,
935,,38,25754.147,26150.289,,,396.142,3,4.92,1,,7,,,,1164.54878,,
936,,39,26150.289,26295.5,,,145.211,3,0,,,,,,,,,
937,,40,26295.5,26640.471,,,344.971,3,3,1,,7,,,,1909.86,,
938,,41,26640.471,27377.227,,,736.756,3,0,,,,,,,,,
939,,42,27377.227,27978.377,,,601.15,3,4.483,1,,7,,,,1278.068258,,
940,,43,27978.377,30382.422,,,2404.045,3,0,,,,,,,,,
941,,44,30382.422,30583.543,,,201.121,3,1,1,,7,,,,5729.58,,
942,,45,30583.543,30931.629,,,348.086,3,0,,,,,,,,,
943,,46,30931.629,31403.249,,,471.62,3,2.5,1,,7,,,,2291.832,,
944,,47,31403.249,32958.742,,,1555.493,3,0,,,,,,,,,
945,,48,32958.742,33337.139,,,378.397,3,1,1,,7,,,,5729.58,,
946,,49,33337.139,33904.389,,,567.25,3,0,,,,,,,,,
947,,50,33904.389,35423.136,,,1518.747,3,1.07,1,,7,,,,5354.747664,,
948,,51,35423.136,36264.255,,,841.119,3,0,,,,,,,,,
949,,52,36264.255,36726.792,,,462.537,3,2.25,1,,7,,,,2546.48,,
950,,53,36726.792,38760.107,,,2033.315,3,0,,,,,,,,,
951,,54,38760.107,39245.587,,,485.48,3,1,1,,7,,,,5729.58,,
952,,55,39245.587,40581.919,,,1336.332,3,0,,,,,,,,,
953,,56,40581.919,41385.953,,,804.034,3,1.45,1,,7,,,,3951.434483,,
954,,57,41385.953,42161.283,,,775.33,3,0,,,,,,,,,
955,,58,42161.283,42698.437,,,537.154,3,1.38,1,,7,,,,4151.869565,,
956,,59,42698.437,43667.43,,,968.993,3,0,,,,,,,,,
957,,60,43667.43,43887.605,,,220.175,3,0.93,1,,7,,,,6160.83871,,
958,,61,43887.605,45224.433,,,1336.828,3,0,,,,,,,,,
959,,62,45224.433,45900.794,,,676.361,3,1.07,1,,7,,,,5354.747664,,
960,,63,45900.794,47525.647,,,1624.853,3,0,,,,,,,,,
961,,64,47525.647,47708.029,,,182.382,3,1,1,,7,,,,5729.58,,
962,,65,47708.029,48918.939,,,1210.91,3,0,,,,,,,,,
963,,66,48918.939,49120.612,,,201.673,3,2,1,,7,,,,2864.79,,
964,,67,49120.612,49317.504,,,196.892,3,0,,,,,,,,,
965,,68,49317.504,49711.193,,,393.689,3,4.07,1,,7,,,,1407.759214,,
966,,69,49711.193,50782.274,,,1071.081,3,0,,,,,,,,,
967,,70,50782.274,51005.422,,,223.148,3,2.25,1,,7,,,,2546.48,,
968,,71,51005.422,51567.538,,,562.116,3,0,,,,,,,,,
969,,72,51567.538,52545.996,,,978.458,3,1.93,1,,7,,,,2968.694301,,
970,,73,52545.996,53254.748,,,708.752,3,0,,,,,,,,,
971,,74,53254.748,53777.815,,,523.067,3,1.25,1,,7,,,,4583.664,,
972,,75,53777.815,54661.895,,,884.08,3,0,,,,,,,,,
973,,76,54661.895,54988.066,,,326.171,3,1.233,1,,7,,,,4646.861314,,
974,,77,54988.066,55627.914,,,639.848,3,0,,,,,,,,,
975,,78,55627.914,56448.463,,,820.549,3,1.5,1,,7,,,,3819.72,,
976,,79,56448.463,56966.346,,,517.883,3,0,,,,,,,,,
977,,80,56966.346,57651.974,,,685.628,3,2.217,1,,7,,,,2584.384303,,
978,,81,57651.974,58829.792,,,1177.818,3,0,,,,,,,,,
979,,82,58829.792,60172.204,,,1342.412,3,2,1,,7,,,,2864.79,,
980,,83,60172.204,60766.225,,,594.021,3,0,,,,,,,,,
981,,84,60766.225,61175.795,,,409.57,3,2,1,,7,,,,2864.79,,
982,,85,61175.795,61750.596,,,574.801,3,0,,,,,,,,,
983,,86,61750.596,62001.923,,,251.327,3,2,1,,7,,,,2864.79,,
984,,87,62001.923,63214.514,,,1212.591,3,0,,,,,,,,,
985,,88,63214.514,63811.237,,,596.723,3,2,1,,7,,,,2864.79,,
986,,89,63811.237,64097.445,,,286.208,3,0,,,,,,,,,
987,,90,64097.445,65002.86,,,905.415,3,1.433,1,,7,,,,3998.311235,,
988,,91,65002.86,65896.419,,,893.559,3,0,,,,,,,,,
989,,92,65896.419,66361.716,,,465.297,3,1.075,1,,7,,,,5329.84186,,
990,,93,66361.716,67527.045,,,1165.329,3,0,,,,,,,,,
991,,94,67527.045,67815.151,,,288.106,3,2.13,1,,7,,,,2689.943662,,
992,,95,67815.151,68547.511,,,732.36,3,0,,,,,,,,,
993,,96,68547.511,68794.769,,,247.258,3,2,1,,7,,,,2864.79,,
994,,97,68794.769,69884.715,,,1089.946,3,0,,,,,,,,,
995,,98,69884.715,70128.237,,,243.522,3,1.292,1,,7,,,,4434.659443,,
996,,99,70128.237,70402.897,,,274.66,3,0,,,,,,,,,
997,,100,70402.897,70617.136,,,214.239,3,2,1,,7,,,,2864.79,,
998,,101,70617.136,70968,,,350.864,3,0,,,,,,,,,
999,,102,70968,71758.727,,,790.727,3,2.031,1,,7,,,,2821.063516,,
1000,,103,71758.727,73121.269,,,1362.542,3,0,,,,,,,,,
1001,,104,73121.269,73404.112,,,282.843,3,2.038,1,,7,,,,2811.373896,,
1002,,105,73404.112,73826.871,,,422.759,3,0,,,,,,,,,
1003,,106,73826.871,74045.51,,,218.639,3,2.446,1,,7,,,,2342.428455,,
1004,,107,74045.51,74189.7,,,144.19,3,0,,,,,,,,,
1005,,108,74189.7,74697.689,,,507.989,3,3.067,1,,7,,,,1868.138246,,
1006,,109,74697.689,76449.867,,,1752.178,3,0,,,,,,,,,
1007,,110,76449.867,77095.984,,,646.117,3,1.933,1,,7,,,,2964.086912,,
1008,,111,77095.984,77231.041,,,135.057,3,0,,,,,,,,,
1009,,112,77231.041,77689.851,,,458.81,3,2.973,1,,7,,,,1927.204844,,
1010,,113,77689.851,79761.54,,,2071.689,3,0,,,,,,,,,
1011,,114,79761.54,80208.815,,,447.275,3,2.038,1,,7,,,,2811.373896,,
1012,,115,80208.815,80670.969,,,462.154,3,0,,,,,,,,,
1013,,116,80670.969,81127.01,,,456.041,3,1.975,1,,7,,,,2901.053165,,
1014,,117,81127.01,81342.22,,,215.21,3,1.975,1,,7,,,,2901.053165,,
1015,,118,81342.22,81607.425,,,265.205,3,1.392,1,,7,,,,4116.077586,,
1016,,119,81607.425,86250.801,,,4643.376,3,0,,,,,,,,,
1017,,120,86250.801,87005.484,,,754.683,3,0.367,1,,7,,,,15611.9346,,
1018,,121,87005.484,87979.98,,,974.496,3,0,,,,,,,,,
1019,,122,87979.98,88397.876,,,417.896,3,1.758,1,,7,,,,3259.146758,,
1020,,123,88397.876,89485.869,,,1087.993,3,0,,,,,,,,,
1021,,124,89485.869,90174.269,,,688.4,3,2.683,1,,7,,,,2135.512486,,
1022,,125,90174.269,90340.059,,,165.79,3,0,,,,,,,,,
1023,,126,90340.059,90629.311,,,289.252,3,2.383,1,,7,,,,2404.355854,,
1024,,127,90629.311,92449.155,,,1819.844,3,0,,,,,,,,,
1025,,128,92449.155,92971.272,,,522.117,3,1.883,1,,7,,,,3042.793415,,
1026,,129,92971.272,93121.839,,,150.567,3,0,,,,,,,,,
1027,,130,93121.839,93491.109,,,369.27,3,1.933,1,,7,,,,2964.086912,,
1028,,131,93491.109,93793.469,,,302.36,3,0,,,,,,,,,
1029,,132,93793.469,94337.69,,,544.221,3,2.183,1,,7,,,,2624.635822,,
1030,,133,94337.69,94569.414,,,231.724,3,2.25,1,,7,,,,2546.48,,
1031,,134,94569.414,94900.271,,,330.857,3,0,,,,,,,,,
1032,,135,94900.271,95789.567,,,889.296,3,2.8,1,,7,,,,2046.278571,,
1033,,136,95789.567,96453.857,,,664.29,3,0,,,,,,,,,
1034,,137,96453.857,96727.092,,,273.235,3,1.75,1,,7,,,,3274.045714,,
1035,,138,96727.092,97280.321,,,553.229,3,0,,,,,,,,,
1036,,139,97280.321,97903.644,,,623.323,3,0.933,1,,7,,,,6141.028939,,
1037,,140,97903.644,99356.588,,,1452.944,3,0,,,,,,,,,
1038,,141,99356.588,99467.71,,,111.122,3,0.867,1,,7,,,,6608.512111,,
1039,,142,99467.71,99644.413,,,176.703,3,1.433,1,,7,,,,3998.311235,,
1040,,143,99644.413,100029.671,,,385.258,3,0,,,,,,,,,
1041,,144,100029.671,100252.716,,,223.045,3,3,1,,7,,,,1909.86,,
1042,,145,100252.716,101324.315,,,1071.599,3,0,,,,,,,,,
1043,,146,101324.315,101749.042,,,424.727,3,2.433,1,,7,,,,2354.944513,,
1044,,147,101749.042,102396.32,,,647.278,3,0,,,,,,,,,
1045,,148,102396.32,102558.978,,,162.658,3,1,1,,7,,,,5729.58,,
1046,,149,102558.978,105397.338,,,2838.36,3,0,,,,,,,,,
1047,,150,105397.338,105886.679,,,489.341,3,1.833,1,,7,,,,3125.793781,,
1048,,151,105886.679,106891.797,,,1005.118,3,0,,,,,,,,,
1049,,152,106891.797,107544.404,,,652.607,3,1.5,1,,7,,,,3819.72,,
1050,,153,107544.404,108026.541,,,482.137,3,0,,,,,,,,,
1051,,154,108026.541,108287.133,,,260.592,3,5.2,1,,7,,,,1101.842308,,
1052,,155,108287.133,108615.671,,,328.538,3,0,,,,,,,,,
1053,,156,108615.671,108800.446,,,184.775,3,6.75,1,,7,,,,848.8266667,,
1054,,157,108800.446,109161.013,,,360.567,3,0,,,,,,,,,
1055,,158,109161.013,109352.584,,,191.571,3,3.233,1,,7,,,,1772.217754,,
1056,,159,109352.584,109622.323,,,269.739,3,3.233,1,,7,,,,1772.217754,,
1057,,160,109622.323,111284.504,,,1662.181,3,0,,,,,,,,,
1058,,161,111284.504,111659.055,,,374.551,3,0,,,,,,,,,
1059,,162,111659.055,111753.389,,,94.334,3,0,,,,,,,,,
1060,,163,111753.389,114920.969,,,3167.58,3,0,,,,,,,,,
1061,,164,114920.969,115052.897,,,131.928,3,0,,,,,,,,,
1062,,165,115052.897,115272.795,,,219.898,3,0,,,,,,,,,
1063,,166,115272.795,115456.98,,,184.185,3,0,,,,,,,,,
1064,,167,115456.98,115622.69,,,165.71,3,0,,,,,,,,,
1065,,168,115622.69,115665.595,,,42.905,3,0,,,,,,,,,
1066,,169,115665.595,115730.25,,,64.655,3,0,,,,,,,,,
